date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:39	57780/57780	---M--	200	added ('OK')	image/png	etag:%22e1b4-627d1ff77ad6e%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products2/product-1-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products2/product-1-3.png	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:39	24953/24953	---M--	200	added ('OK')	image/png	etag:%226179-627d1ff777e8e%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products2/product-1-4.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products2/product-1-4.png	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:40	194150/194150	---M--	200	added ('OK')	image/png	etag:%222f666-627d1ffe89785%22	https://html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-bg-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-bg-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:40	124112/124112	---M--	200	added ('OK')	image/jpeg	etag:%221e4d0-627d1ffe62686%22	https://html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:40	4733/4733	---M--	200	added ('OK')	image/jpeg	etag:%22127d-627d1ffea1e25%22	https://html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-thumb-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-thumb-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:40	4514/4514	---M--	200	added ('OK')	image/jpeg	etag:%2211a2-627d1ffebb464%22	https://html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-thumb-1-2.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-thumb-1-2.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:41	198854/198854	---M--	200	added ('OK')	image/svg+xml	etag:%22308c6-627d1ffeae945%22	https://html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-shape-1-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-shape-1-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:41	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%22266-627d1ffb9e676%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-o-1-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-o-1-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:41	514199/514199	---M--	200	added ('OK')	image/svg+xml	etag:%227d897-627d1ffbe7a55%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-o-1-2.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-o-1-2.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:41	38766/38766	---M--	200	added ('OK')	image/png	etag:%22976e-627d1ff3787a5%22	https://html.vecurosoft.com/luxrio/demo/assets/img/offer/offer-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/offer/offer-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:41	46398/46398	---M--	200	added ('OK')	image/png	etag:%22b53e-627d1ff3787a5%22	https://html.vecurosoft.com/luxrio/demo/assets/img/offer/offer-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/offer/offer-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:42	26697/26697	---M--	200	added ('OK')	image/jpeg	etag:%226849-627d1feacbc97%22	https://html.vecurosoft.com/luxrio/demo/assets/img/blog/blog-img-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/blog/blog-img-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:42	33853/33853	---M--	200	added ('OK')	image/jpeg	etag:%22843d-627d1fead87b7%22	https://html.vecurosoft.com/luxrio/demo/assets/img/blog/blog-img-1-2.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/blog/blog-img-1-2.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:42	39523/39523	---M--	200	added ('OK')	image/jpeg	etag:%229a63-627d1feae7216%22	https://html.vecurosoft.com/luxrio/demo/assets/img/blog/blog-img-1-3.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/blog/blog-img-1-3.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:42	97147/97147	---M--	200	added ('OK')	image/jpeg	etag:%2217b7b-627d1ffa600bd%22	https://html.vecurosoft.com/luxrio/demo/assets/img/quote/quote-bg-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/quote/quote-bg-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:42	1176/1176	---M--	200	added ('OK')	image/svg+xml	etag:%22498-627d1ffa5741e%22	https://html.vecurosoft.com/luxrio/demo/assets/img/quote/quote-vec-1-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/quote/quote-vec-1-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:43	1695/1695	---M--	200	added ('OK')	image/svg+xml	etag:%2269f-627d1ff217f0d%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-icon-headphone-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-icon-headphone-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:43	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%22266-627d1ffb84097%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-m-1-2.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-m-1-2.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:43	1610/1610	---M--	200	added ('OK')	image/svg+xml	etag:%2264a-627d1ff2305ac%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-icon-subscribe-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-icon-subscribe-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:44	24584/24584	---M--	200	added ('OK')	image/jpeg	etag:%226008-627d1ff28b2ca%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:44	514199/514199	---M--	200	added ('OK')	image/svg+xml	etag:%227d897-627d1ffbaffb6%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-m-1-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-m-1-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:44	25006/25006	---M--	200	added ('OK')	image/jpeg	etag:%2261ae-627d1ff28b2ca%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-2.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-2.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:44	22537/22537	---M--	200	added ('OK')	image/jpeg	etag:%225809-627d1ff2a58aa%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-3.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-3.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:44	23016/23016	---M--	200	added ('OK')	image/jpeg	etag:%2259e8-627d1ff2a684a%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-4.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-4.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:44	23541/23541	---M--	200	added ('OK')	image/jpeg	etag:%225bf5-627d1ff2bfe89%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-5.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-5.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:45	20662/20662	---M--	200	added ('OK')	image/jpeg	etag:%2250b6-627d1ff2c0e29%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-6.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-1-6.jpg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:45	263/263	---M--	200	added ('OK')	image/svg+xml	etag:%22107-627d1ffc511d2%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/footer-shape-1-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/footer-shape-1-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:45	89503/89503	---M-Z	200	added ('OK')	application/javascript	etag:%2215d9f-627d2000362dc-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/vendor/jquery-3.6.0.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/vendor/jquery-3.6.0.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:45	21853/21853	---M-Z	200	added ('OK')	application/javascript	etag:%22555d-627d1fe71b74c-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/jquery-ui.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/jquery-ui.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:46	42713/42713	---M-Z	200	added ('OK')	application/javascript	etag:%22a6d9-627d1fe75800b-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/slick.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/slick.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:46	80721/80721	---M-Z	200	added ('OK')	application/javascript	etag:%2213b51-627d1fe6e7b2d-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/bootstrap.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/bootstrap.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:46	8052/8052	---M-Z	200	added ('OK')	application/javascript	etag:%221f74-627d1fe7725ea-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/wow.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/wow.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:46	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-627d1fe71c6ec-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/jquery.magnific-popup.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/jquery.magnific-popup.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:46	5388/5388	---M-Z	200	added ('OK')	application/javascript	etag:%22150c-627d1fe70116d-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/imagesloaded.pkgd.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/imagesloaded.pkgd.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:47	72214/72214	---M-Z	200	added ('OK')	application/javascript	etag:%2211a16-627d1fe70116d-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/gsap.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/gsap.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:47	43900/43900	---M-Z	200	added ('OK')	application/javascript	etag:%22ab7c-627d1fe75800b-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/ScrollTrigger.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/ScrollTrigger.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:47	3972/3972	---M-Z	200	added ('OK')	application/javascript	etag:%22f84-627d1fe734d8c-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/ScrollToPlugin.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/ScrollToPlugin.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:47	15601/15601	---M-Z	200	added ('OK')	application/javascript	etag:%223cf1-627d1fe77164a-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/SplitText.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/SplitText.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:48	13661/13661	---M-Z	200	added ('OK')	application/javascript	etag:%22355d-627d1fe6e0dcd-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/bundled-lenis.min.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/bundled-lenis.min.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:48	15853/15853	---M-Z	200	added ('OK')	application/javascript	etag:%223ded-627d1fe734d8c-gzip%22	https://html.vecurosoft.com/luxrio/demo/assets/js/main.js	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/js/main.js	(from https://html.vecurosoft.com/luxrio/demo/index.html)
18:59:49	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:48%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-brands-400.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-brands-400.ttf	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:49	118976/118976	---M--	200	added ('OK')	font/woff2	etag:%221d0c0-627d1fe2e93e4%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-brands-400.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-brands-400.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:49	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:49%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-duotone-900.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-duotone-900.ttf	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:50	468556/468556	---M--	200	added ('OK')	font/woff2	etag:%227264c-627d1fe394240%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-duotone-900.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-duotone-900.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:50	463516/463516	---M--	200	added ('OK')	font/woff2	etag:%227129c-627d1fe3f7bfe%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-light-300.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-light-300.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:50	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:50%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-light-300.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-light-300.75.delayed	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:50	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:50%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-regular-400.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-regular-400.ttf	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:51	423964/423964	---M--	200	added ('OK')	font/woff2	etag:%226781c-627d1fe49bcfb%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-regular-400.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-regular-400.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:51	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:51%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-solid-900.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-solid-900.ttf	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:51	502564/502564	---M--	200	added ('OK')	font/woff2	etag:%227ab24-627d1fe60aff2%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-thin-100.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-thin-100.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:51	352752/352752	---M--	200	added ('OK')	font/woff2	etag:%22561f0-627d1fe5e5e33%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-solid-900.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-solid-900.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:51	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:51%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-thin-100.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-thin-100.ttf	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:52	4788/4788	---M--	200	added ('OK')	font/woff2	etag:%2212b4-627d1fe5ff473%22	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-v4compatibility.woff2	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-v4compatibility.woff2	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:52	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2013%20May%202025%2013:29:52%20GMT	https://html.vecurosoft.com/luxrio/demo/assets/fonts/fa-v4compatibility.ttf	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/fonts/fa-v4compatibility.ttf	(from https://html.vecurosoft.com/luxrio/demo/assets/css/fontawesome.min.css)
18:59:52	484/484	---M--	200	added ('OK')	image/svg+xml	etag:%221e4-627d1ffcafd70%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/nsp-line.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/nsp-line.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:53	22183/22183	---M--	200	added ('OK')	image/png	etag:%2256a7-627d1ff11a093%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-slide-2-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-slide-2-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:53	100527/100527	---M--	200	added ('OK')	image/jpeg	etag:%22188af-627d1ff009939%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-2-2.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-2-2.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:53	100153/100153	---M--	200	added ('OK')	image/jpeg	etag:%2218739-627d1fefe765a%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-2-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-2-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:53	132619/132619	---M--	200	added ('OK')	image/jpeg	etag:%222060b-627d1ff021038%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-2-3.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-2-3.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:53	671/671	---M--	200	added ('OK')	image/svg+xml	etag:%2229f-627d1ffc37b93%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-p-2-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-p-2-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:54	514160/514160	---M--	200	added ('OK')	image/svg+xml	etag:%227d870-627d1ffc734b1%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-p-2-2.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-p-2-2.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:54	28032/28032	---M--	200	added ('OK')	image/png	etag:%226d80-627d1ff8ceae6%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:54	17852/17852	---M--	200	added ('OK')	image/png	etag:%2245bc-627d1ff8cdb46%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:54	26561/26561	---M--	200	added ('OK')	image/png	etag:%2267c1-627d1ff8e90c6%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-3.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:54	28142/28142	---M--	200	added ('OK')	image/png	etag:%226dee-627d1ff8ea066%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-4.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-4.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:55	40754/40754	---M--	200	added ('OK')	image/png	etag:%229f32-627d1ff904645%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-5.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-5.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:55	121884/121884	---M--	200	added ('OK')	image/jpeg	etag:%221dc1c-627d1fef4b25d%22	https://html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:55	1180/1180	---M--	200	added ('OK')	image/svg+xml	etag:%2249c-627d1ffcc8410%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/shape-3-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/shape-3-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:55	47947/47947	---M--	200	added ('OK')	image/jpeg	etag:%22bb4b-627d1fef4355d%22	https://html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-2.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-2.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
